1989 strut frequency data,,,,,,,,,,,,,
,,,,,,,,,,,,,
MALARIA:,,,BREED,,DIST. TO HENS,,,,,,,,
with mal = 1,,,breed = 1,,0 = no hens on lek,,,,,,,,
without mal = 0,,,no breed = 0,,1 = 0 to 5 m,,,,,,,,
,,,,,2 = 5 to 10 m,,,,,,,,
,,,,,3 = > 10 m,,,,,,,,
,,,,,4 = unknown,,,,,,,,
,,,,,,STRUTS/,TIME,,TIME TO,DIST TO,,,
YEAR,LEK,L TAG,R TAG,AGE,DATE,5 MIN,STRUT,SUNRISE,SUNRISE,HENS,BREED,MALARIA,LICE
---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------
89,Mud Springs,R860,Y1182,adult,Apr 16,48,0.261805556,0.272222222,0.010416667,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 18,34,0.277777778,0.269444444,-0.008333333,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 14,14,0.263194444,0.275,0.011805556,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 15,37,0.267361111,0.274305556,0.006944444,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 13,43,0.272222222,0.275,0.002777778,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 12,47,0.270138889,0.275694444,0.005555556,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 11,43,0.263888889,0.276388889,0.0125,1,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 18,1,0.294444444,0.269444444,-0.025,2,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 09,0,0.290972222,0.277777778,-0.013194444,3,1,0,
89,Mud Springs,R860,Y1182,adult,Apr 03,17,0.33125,0.279861111,-0.051388889,3,1,0,
89,Mud Springs,R860,Y1182,adult,May 09,0,0.25,0.246527778,-0.003472222,3,1,0,
89,Mud Springs,R860,Y1182,adult,Mar 29,12,0.292361111,0.247222222,-0.045138889,3,1,0,
89,Mud Springs,R899,G1065,adult,May 05,32,0.271527778,0.248611111,-0.022916667,1,0,0,
89,Mud Springs,R899,G1065,adult,May 09,30,0.264583333,0.246527778,-0.018055556,1,0,0,
89,Mud Springs,R899,G1065,adult,Apr 14,24,0.304166667,0.275,-0.029166667,1,0,0,
89,Mud Springs,W612,O730,adult,Mar 21,8,0.298611111,0.257638889,-0.040972222,0,0,0,
89,Mud Springs,W627,B986,adult,Apr 30,0,0.281944444,0.252777778,-0.029166667,0,0,1,
89,Mud Springs,W627,B986,adult,Mar 23,5,0.256944444,0.253472222,-0.003472222,0,0,1,
89,Mud Springs,W627,B986,adult,Apr 26,0,0.246527778,0.256944444,0.010416667,0,0,1,
89,Mud Springs,W627,B986,adult,Mar 22,19,0.283333333,0.256944444,-0.026388889,0,0,1,
89,Mud Springs,W627,B986,adult,May 06,0,0.291666667,0.247916667,-0.04375,0,0,1,
89,Mud Springs,W627,B986,adult,May 01,0,0.254861111,0.25,-0.004861111,0,0,1,
89,Mud Springs,W627,B986,adult,Mar 21,11,0.28125,0.257638889,-0.023611111,0,0,1,
89,Mud Springs,W627,B986,adult,Apr 12,39,0.265277778,0.275694444,0.010416667,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 15,38,0.256944444,0.274305556,0.017361111,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 13,28,0.278472222,0.275,-0.003472222,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 18,40,0.274305556,0.269444444,-0.004861111,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 14,31,0.265277778,0.275,0.009722222,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 08,30,0.278472222,0.277777778,-0.000694444,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 16,32,0.277777778,0.272222222,-0.005555556,1,0,1,
89,Mud Springs,W627,B986,adult,Apr 11,19,0.260416667,0.276388889,0.015972222,3,0,1,
89,Mud Springs,W627,B986,adult,Apr 09,16,0.297916667,0.277777778,-0.020138889,3,0,1,
89,Mud Springs,W627,B986,adult,May 09,0,0.25,0.246527778,-0.003472222,3,0,1,
89,Mud Springs,W627,B986,adult,Apr 03,8,0.324305556,0.279861111,-0.044444444,3,0,1,
89,Mud Springs,W632,R876,adult,Apr 26,2,0.263888889,0.256944444,-0.006944444,0,0,0,
89,Mud Springs,W632,R876,adult,Apr 15,22,0.276388889,0.274305556,-0.002083333,1,0,0,
89,Mud Springs,W632,R876,adult,Apr 11,22,0.270833333,0.276388889,0.005555556,1,0,0,
89,Mud Springs,W632,R876,adult,Apr 12,21,0.2875,0.275694444,-0.011805556,3,0,0,
89,Mud Springs,WB1605,WG1583,adult,Apr 14,14,0.304861111,0.275,-0.029861111,1,0,0,
89,Mud Springs,WB1607,WY1120,juven,Apr 16,32,0.277777778,0.272222222,-0.005555556,1,0,0,
89,Mud Springs,WB1656,WR1714,adult,Apr 14,36,0.303472222,0.275,-0.028472222,1,0,0,
89,Mud Springs,WG1597,WB1608,juven,Apr 26,4,0.25,0.256944444,0.006944444,0,0,0,
89,Mud Springs,WG1597,WB1608,juven,May 01,17,0.247916667,0.25,0.002083333,0,0,0,
89,Mud Springs,WG1597,WB1608,juven,Apr 30,6,0.2875,0.252777778,-0.034722222,0,0,0,
89,Mud Springs,WG1597,WB1608,juven,Apr 18,18,0.290277778,0.269444444,-0.020833333,1,0,0,
89,Mud Springs,WG1597,WB1608,juven,Apr 15,24,0.2625,0.274305556,0.011805556,1,0,0,
89,Mud Springs,WG1597,WB1608,juven,May 09,0,0.253472222,0.246527778,-0.006944444,3,0,0,
89,Mud Springs,WG1597,WB1608,juven,Apr 16,0,0.3,0.272222222,-0.027777778,3,0,0,
89,Mud Springs,WO1314,Y1259,adult,Apr 30,18,0.245833333,0.252777778,0.006944444,1,0,0,
89,Mud Springs,WO1314,Y1259,adult,Apr 26,16,0.2875,0.256944444,-0.030555556,1,0,0,
89,Mud Springs,WO1314,Y1259,adult,May 05,14,0.285416667,0.248611111,-0.036805556,2,0,0,
89,Mud Springs,WO1314,Y1259,adult,May 05,7,0.254861111,0.248611111,-0.00625,2,0,0,
89,Mud Springs,WO1314,Y1259,adult,May 06,19,0.238888889,0.247916667,0.009027778,3,0,0,
89,Mud Springs,WO1314,Y1259,adult,May 09,0,0.261111111,0.246527778,-0.014583333,3,0,0,
89,Mud Springs,WO1318,W1404,adult,Apr 26,12,0.28125,0.256944444,-0.024305556,3,0,0,
89,Mud Springs,WO787,WG1582,adult,Apr 14,13,0.295833333,0.275,-0.020833333,1,0,0,
89,Mud Springs,WR1706,W1401,adult,Apr 26,35,0.271527778,0.256944444,-0.014583333,1,0,0,
89,Mud Springs,WR1706,W1401,adult,May 05,27,0.260416667,0.248611111,-0.011805556,3,0,0,
89,Mud Springs,WR1706,W1401,adult,Apr 30,21,0.252777778,0.252777778,0,3,0,0,
89,Mud Springs,WR1706,W1401,adult,May 09,17,0.270138889,0.246527778,-0.023611111,3,0,0,
89,Mud Springs,WR1719,WG1584,juven,Apr 13,31,0.307638889,0.275,-0.032638889,1,1,0,
89,Mud Springs,WR1719,WG1584,juven,Apr 15,0,0.271527778,0.274305556,0.002777778,3,1,0,
89,Mud Springs,WR1719,WG1584,juven,Apr 14,23,0.286805556,0.275,-0.011805556,3,1,0,
89,Mud Springs,WY1122,WO716,adult,Apr 14,16,0.299305556,0.275,-0.024305556,1,0,0,
89,Mud Springs,WY1122,WO716,adult,Apr 26,36,0.275,0.256944444,-0.018055556,1,0,0,
89,Mud Springs,WY1122,WO716,adult,Apr 30,11,0.252777778,0.252777778,0,3,0,0,
89,Mud Springs,Y1112,W1450,adult,May 09,1,0.268055556,0.246527778,-0.021527778,3,0,0,
89,Mud Springs,Y1112,W1450,adult,May 05,3,0.280555556,0.248611111,-0.031944444,3,0,0,
89,Mud Springs,Y1112,W1450,adult,Apr 30,3,0.267361111,0.252777778,-0.014583333,3,0,0,
89,Mud Springs,Y1155,B963,adult,Mar 21,15,0.288194444,0.257638889,-0.030555556,0,0,0,
89,Mud Springs,Y1155,B963,adult,Mar 23,6,0.291666667,0.253472222,-0.038194444,0,0,0,
89,Mud Springs,Y1155,B963,adult,Apr 05,23,0.317361111,0.279166667,-0.038194444,1,0,0,
89,Mud Springs,Y1167,G1031,adult,Apr 08,29,0.26875,0.277777778,0.009027778,1,1,3,
89,Mud Springs,Y1167,G1031,adult,Apr 08,37,0.274305556,0.277777778,0.003472222,1,1,3,
89,Mud Springs,Y1167,G1031,adult,Apr 08,29,0.288194444,0.277777778,-0.010416667,1,1,3,
89,Mud Springs,Y1167,G1031,adult,Apr 08,30,0.278472222,0.277777778,-0.000694444,1,1,3,
89,Mud Springs,Y1167,G1031,adult,Apr 09,6,0.290972222,0.277777778,-0.013194444,2,1,3,
89,Mud Springs,Y1174,O750,adult,Apr 08,24,0.288194444,0.277777778,-0.010416667,2,0,0,
89,Mud Springs,Y1174,O750,adult,Mar 29,9,0.276388889,0.247222222,-0.029166667,3,0,0,
89,Mud Springs,Y1174,O750,adult,Mar 29,5,0.263888889,0.247222222,-0.016666667,3,0,0,
89,Mud Springs,Y1174,O750,adult,Mar 29,12,0.284722222,0.247222222,-0.0375,3,0,0,
,,,,,,,,,,,,,
89,Sybille Spgs,B1658,Y1246,adult,Apr 13,11,0.299305556,0.275,-0.024305556,3,0,0,
89,Sybille Spgs,G1073,Y1235,adult,May 06,7,0.246527778,0.247916667,0.001388889,3,0,0,
89,Sybille Spgs,G1596,B1612,adult,Apr 18,0,0.28125,0.269444444,-0.011805556,3,0,0,
89,Sybille Spgs,O1320,Y1250,adult,May 03,5,0.246527778,0.249305556,0.002777778,1,0,1,
89,Sybille Spgs,O1320,Y1250,adult,Apr 30,10,0.258333333,0.252777778,-0.005555556,3,0,1,
89,Sybille Spgs,O1320,Y1250,adult,May 02,9,0.256944444,0.25,-0.006944444,3,0,1,
89,Sybille Spgs,O1320,Y1250,adult,May 12,19,0.244444444,0.245138889,0.000694444,3,0,1,
89,Sybille Spgs,O1356,O1358,juven,May 04,3,0.267361111,0.249305556,-0.018055556,0,0,0,
89,Sybille Spgs,O1356,O1358,juven,May 03,0,0.28125,0.249305556,-0.031944444,3,0,0,
89,Sybille Spgs,O1356,O1358,juven,May 02,31,0.275694444,0.25,-0.025694444,3,0,0,
89,Sybille Spgs,O1356,O1358,juven,May 06,8,0.259027778,0.247916667,-0.011111111,3,0,0,
