"regression of strut rate vs. distance to hens, time from sunrise",,,,,,,,,, ,,,,,,,
"year = all, no malaria vs. malaria, males of unknown malarial status not included",,,,,,,,,, ,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,STRUTS,TIME FROM,DIST. TO,,,predicted,,,struts,,resids,,,,,,
MALARIA,/5 MIN,SUNRISE,HENS,YEAR,BREED,struts,resids,,squared,struts,squared,resids,,,,,
---------,---------,---------,---------,---------,---------,---------,---------,,---------,---------,---------,---------,,,Regression Output:,,
1,27,-0.014,2,88,0,17.21406807,9.7858519,,729,27,95.76289741,9.7858519,,,,,
1,0,0.013,0,88,0,21.97171539,-21.971715,,0,0,482.75626,-21.971715,,,,,
1,0,-0.008,2,88,0,16.72460083,-16.724681,,0,0,279.7149546,-16.724681,,,,,
1,37,0.003,1,88,0,19.25638299,17.743577,,1369,37,314.8345248,17.743577,,,,,
1,15,0.025,2,88,0,13.7877975,1.2121225,,225,15,1.469240955,1.2121225,,,,,
1,0,0.026,0,88,0,20.80923068,-20.809231,,0,0,433.0240948,-20.809231,,,,,
1,1,0.002,0,88,0,22.95064979,-21.95065,,1,1,481.8310354,-21.95065,,,,,
1,7,-0.015,0,88,0,24.48023488,-17.480235,,49,7,305.5586157,-17.480235,,,,,
1,22,0.017,0,88,0,21.60461494,0.39538507,,484,22,0.156329354,0.39538507,,,,,
1,0,0.018,2,87,0,14.39963149,-14.399712,,0,0,207.3517057,-14.399712,,,,,
1,14,0.008,0,88,0,22.39999917,-8.3999992,,196,14,70.55998656,-8.3999992,,,,,
1,26,0.004,1,88,0,19.19519958,6.8047604,,676,26,46.3047641,6.8047604,,,,,
1,34,0.028,3,88,0,9.971163869,24.028716,,1156,34,577.3791926,24.028716,,,,,
1,20,0.001,0,88,0,23.01183319,-3.0118332,,400,20,9.071139225,-3.0118332,,,,,
1,0,0.000,3,87,0,12.4185,-12.41862,,0,0,154.2221227,-12.41862,,,,,
1,22,0.006,0,87,0,22.58354938,-0.58354938,,484,22,0.340529879,-0.58354938,,,,,
1,30,-0.013,2,87,,17.09170125,12.908219,,900,30,166.6221178,12.908219,,,,,
1,15,-0.001,0,88,1,23.25656681,-8.2565668,,225,15,68.17089532,-8.2565668,,,,,
1,0,0.007,0,89,0,22.52236598,-22.522366,,0,0,507.2569702,-22.522366,,,,,
1,16,0.042,2,89,0,12.25821244,3.7417076,,256,16,14.00037576,3.7417076,,,,,
1,30,0.044,1,89,0,15.64656226,14.353398,,900,30,206.0200341,14.353398,,,,,
1,28,0.030,3,89,1,9.78761369,18.212266,,784,28,331.6866329,18.212266,,,,,
1,38,0.011,1,89,0,18.58336557,19.416594,,1444,38,377.0041226,19.416594,,,,,
1,40,-0.010,1,89,1,20.41886764,19.581092,,1600,40,383.4191639,19.581092,,,,,
1,26,0.024,1,89,1,17.48206432,8.5178957,,676,26,72.55454716,8.5178957,,,,,
1,7,0.028,0,89,0,20.68686387,-13.686864,,49,7,187.3302462,-13.686864,,,,,
1,28,0.011,1,89,1,18.58336557,9.4165944,,784,28,88.67225009,9.4165944,,,,,
1,39,-0.003,2,89,0,16.29631701,22.703603,,1521,39,515.4535892,22.703603,,,,,
1,39,0.011,1,89,0,18.58336557,20.416594,,1521,39,416.8373106,20.416594,,,,,
1,5,-0.001,1,89,0,19.6234834,-14.623523,,25,5,213.8474249,-14.623523,,,,,
1,29,0.042,1,89,0,15.83011244,13.169848,,841,29,173.4448963,13.169848,,,,,
1,5,-0.003,0,89,0,23.44011701,-18.440117,,25,5,340.037915,-18.440117,,,,,
1,0,0.003,3,89,1,12.11258299,-12.112703,,0,0,146.717574,-12.112703,,,,,
1,19,-0.031,1,89,0,22.31555313,-3.3155931,,361,19,10.9931576,-3.3155931,,,,,
1,0,0.040,3,87,0,8.931046071,-8.931166,,0,0,79.76572612,-8.931166,,,,,
1,9,-0.012,0,87,0,24.17431789,-15.174318,,81,9,230.2599268,-15.174318,,,,,
1,25,0.013,0,87,0,22.03289875,2.9671012,,625,25,8.803689531,2.9671012,,,,,
1,0,0.010,0,89,1,22.27763236,-22.277632,,0,0,496.2928875,-22.277632,,,,,
1,5,0.001,3,87,0,12.29613319,-7.2962532,,25,5,53.23531076,-7.2962532,,,,,
1,40,0.022,1,89,0,17.60443113,22.395529,,1600,40,501.5597192,22.395529,,,,,
1,8,0.067,3,89,0,6.544893304,1.4549867,,64,8,2.116986297,1.4549867,,,,,
1,26,-0.007,1,89,0,20.17413402,5.825826,,676,26,33.94024858,5.825826,,,,,
1,38,0.003,1,89,0,19.25638299,18.743577,,1444,38,351.3216788,18.743577,,,,,
1,31,0.012,1,89,0,18.52218211,12.477778,,961,31,155.6949438,12.477778,,,,,
1,0,-0.003,3,89,0,12.66323361,-12.663354,,0,0,160.3605345,-12.663354,,,,,
1,26,0.029,1,89,0,16.99259705,9.0073629,,676,26,81.13258641,9.0073629,,,,,
1,0,0.003,0,89,1,22.88946639,-22.889466,,0,0,523.9276538,-22.889466,,,,,
1,10,0.021,0,89,0,21.29869795,-11.298698,,100,10,127.6605765,-11.298698,,,,,
1,15,0.001,1,89,1,19.5011166,-4.5011566,,225,15,20.26041074,-4.5011566,,,,,
1,1,0.006,2,87,0,15.43974938,-14.439829,,1,1,208.5086615,-14.439829,,,,,
1,35,0.013,1,88,0,18.46099875,16.538961,,1225,35,273.537231,16.538961,,,,,
1,36,-0.009,1,89,1,20.35768424,15.642276,,1296,36,244.6807985,15.642276,,,,,
1,9,0.009,0,89,0,22.33881576,-13.338816,,81,9,177.9240123,-13.338816,,,,,
1,0,0.024,3,89,1,10.33826432,-10.338384,,0,0,106.8821837,-10.338384,,,,,
1,30,0.023,1,89,0,17.54324768,12.456712,,900,30,155.1696739,12.456712,,,,,
1,19,0.006,3,89,0,11.92903277,7.0708472,,361,19,49.99688013,7.0708472,,,,,
1,28,0.026,1,89,0,17.23733068,10.762629,,784,28,115.834183,10.762629,,,,,
1,0,0.045,0,89,0,19.15727881,-19.157279,,0,0,367.0013387,-19.157279,,,,,
1,0,0.007,3,87,0,11.80666598,-11.806786,,0,0,139.4001956,-11.806786,,,,,
1,32,0.025,1,89,0,17.3596975,14.640263,,1024,32,214.3373007,14.640263,,,,,
1,32,-0.001,1,87,0,19.68466681,12.315293,,1024,32,151.6664417,12.315293,,,,,
1,0,0.019,2,88,1,14.27726476,-14.277345,,0,0,203.8425802,-14.277345,,,,,
1,0,0.024,3,88,0,10.27708086,-10.277201,,0,0,105.6208604,-10.277201,,,,,
1,6,0.019,3,88,0,10.76654813,-4.7666681,,36,6,22.72112478,-4.7666681,,,,,
1,34,0.017,2,88,0,14.5219983,19.477922,,1156,34,379.3894454,19.477922,,,,,
1,21,0.004,0,88,1,22.76709958,-1.7670996,,441,21,3.122640996,-1.7670996,,,,,
1,36,-0.017,1,88,0,21.0307017,14.969258,,1296,36,224.0786851,14.969258,,,,,
1,38,0.040,0,88,0,19.64674607,18.353254,,1444,38,336.8419324,18.353254,,,,,
1,23,-0.004,1,88,0,19.92940042,3.0705596,,529,23,9.428336257,3.0705596,,,,,
1,35,-0.004,1,88,1,19.92940042,15.07056,,1225,35,227.1217787,15.07056,,,,,
1,7,0.018,3,88,0,10.82773149,-3.8278515,,49,7,14.65244711,-3.8278515,,,,,
1,6,0.019,3,87,0,10.70536476,-4.7054847,,36,6,22.14158626,-4.7054847,,,,,
1,22,0.035,2,88,0,12.93122988,9.0686901,,484,22,82.24114013,9.0686901,,,,,
1,34,-0.017,2,88,0,17.4588017,16.541118,,1156,34,273.6085847,16.541118,,,,,
1,33,-0.015,0,88,0,24.41905143,8.5809485,,1089,33,73.63267716,8.5809485,,,,,
1,28,0.001,0,88,0,23.0730166,4.9269834,,784,28,24.27516542,4.9269834,,,,,
1,17,0.017,0,88,0,21.60461494,-4.6046149,,289,17,21.20247838,-4.6046149,,,,,
1,30,-0.003,2,88,0,16.23513361,13.764786,,900,30,189.4693336,13.764786,,,,,
1,42,0.001,0,88,1,23.01183319,18.988167,,1764,42,360.550486,18.988167,,,,,
1,43,0.018,1,88,0,17.97153149,25.028428,,1849,43,626.4222082,25.028428,,,,,
1,0,0.000,3,88,0,12.4185,-12.41862,,0,0,154.2221227,-12.41862,,,,,
1,23,0.006,2,88,0,15.50093277,7.4989872,,529,23,56.23480903,7.4989872,,,,,
1,6,0.001,0,87,0,23.0730166,-17.073017,,36,6,291.4879095,-17.073017,,,,,
1,0,0.000,3,87,0,12.4185,-12.41862,,0,0,154.2221227,-12.41862,,,,,
1,28,-0.001,0,87,0,23.25656681,4.7434332,,784,28,22.50015852,4.7434332,,,,,
1,12,-0.008,2,87,0,16.72460083,-4.7246808,,144,12,22.32260866,-4.7246808,,,,,
1,5,0.028,1,87,1,17.11496387,-12.115004,,25,5,146.7733219,-12.115004,,,,,
1,39,0.038,0,87,0,19.76911289,19.230887,,1521,39,369.8270148,19.230887,,,,,
1,1,0.026,0,87,1,20.80923068,-19.809231,,1,1,392.4056328,-19.809231,,,,,
1,21,-0.008,0,87,0,23.86840083,-2.8684008,,441,21,8.227723149,-2.8684008,,,,,
1,28,0.013,0,87,0,22.03289875,5.9671012,,784,28,35.60629673,5.9671012,,,,,
1,3,-0.003,2,87,0,16.23513361,-13.235214,,9,3,175.1708896,-13.235214,,,,,
1,0,0.037,2,87,0,12.74767961,-12.74776,,0,0,162.505385,-12.74776,,,,,
1,10,0.029,3,87,0,9.848797054,0.15108292,,100,10,0.022826049,0.15108292,,,,,
1,15,0.006,0,87,0,22.64473277,-7.6447328,,225,15,58.44193958,-7.6447328,,,,,
1,1,0.019,3,87,0,10.70536476,-9.7054847,,1,1,94.19643326,-9.7054847,,,,,
1,28,0.038,0,87,0,19.76911289,8.2308872,,784,28,67.7475041,8.2308872,,,,,
1,15,-0.008,0,87,0,23.86840083,-8.8684008,,225,15,78.64853275,-8.8684008,,,,,
1,44,0.029,0,87,0,20.56449705,23.435503,,1936,44,549.2228009,23.435503,,,,,
1,33,0.016,0,87,0,21.72698176,11.273018,,1089,33,127.0809348,11.273018,,,,,
1,21,0.038,3,90,0,9.053412886,11.946467,,441,21,142.7180738,11.946467,,,,,
,,,,,,,12.98195061,sums,136599,4847,45734.19823,250.1027857, ,,,,
,,,,,,,0.922888508,squares,,23493409,,62551.40342,,,,,
,,,,,,,271,averages,,17.88560886,,0.922888508,,,,,
,,,,,,,,,271,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,---------,,,,,,,
,,,,,,,,,,---------,,,,,,,
