"left_tag_code","left_tag_colour","left_tag_number","right_tag_code","right_tag_colour","right_tag_number","year","month","day","lek_name","age","struts_5_min","time_strut","sunrise","time_to_sunrise","dist_to_hens","breed","malaria","lice"
"WO1314",NA,"1314","Y1259","yellow","1259","1989",4,"30","mud_springs","adult","18","0.245833333","0.252777778","0.006944444","1","no","no","no"
"WO1318",NA,"1318","W1404","white","1404","1989",4,"26","mud_springs","adult","12","0.28125","0.256944444","-0.024305556","3","no","no","yes"
"WO787",NA,"787","WG1582",NA,"1582","1989",4,"14","mud_springs","adult","13","0.295833333","0.275","-0.020833333","1","no","no","yes"
"WR1706",NA,"1706","W1401","white","1401","1989",5,"05","mud_springs","adult","27","0.260416667","0.248611111","-0.011805556","3","no","no","no"
"WR1706",NA,"1706","W1401","white","1401","1989",4,"26","mud_springs","adult","35","0.271527778","0.256944444","-0.014583333","1","no","no","no"
"WR1706",NA,"1706","W1401","white","1401","1989",4,"30","mud_springs","adult","21","0.252777778","0.252777778","0","3","no","no","no"
"WR1706",NA,"1706","W1401","white","1401","1989",5,"09","mud_springs","adult","17","0.270138889","0.246527778","-0.023611111","3","no","no","no"
"WR1719",NA,"1719","WG1584",NA,"1584","1989",4,"13","mud_springs","juv","31","0.307638889","0.275","-0.032638889","1","yes","no",NA
"WR1719",NA,"1719","WG1584",NA,"1584","1989",4,"15","mud_springs","juv","0","0.271527778","0.274305556","0.002777778","3","yes","no",NA
"WR1719",NA,"1719","WG1584",NA,"1584","1989",4,"14","mud_springs","juv","23","0.286805556","0.275","-0.011805556","3","yes","no",NA
"WY1122",NA,"1122","WO716",NA,"716","1989",4,"30","mud_springs","adult","11","0.252777778","0.252777778","0","3","no","no","yes"
"WY1122",NA,"1122","WO716",NA,"716","1989",4,"26","mud_springs","adult","36","0.275","0.256944444","-0.018055556","1","no","no","yes"
"WY1122",NA,"1122","WO716",NA,"716","1989",4,"14","mud_springs","adult","16","0.299305556","0.275","-0.024305556","1","no","no","yes"
"Y","yellow",NA,"B235","blue","235","1989",4,"13","sybille_springs","adult","19","0.271527778","0.275","0.003472222","3","no","no","NA"
"Y","yellow",NA,"G381","green","381","1989",5,"08","long_lake","adult","0","0.254166667","0.246527778","-0.007638889","3","no","no","no"
"Y","yellow",NA,"G381","green","381","1989",4,"17","long_lake","adult","4","0.263888889","0.270833333","0.006944444","3","no","no","no"
"Y","yellow",NA,"G381","green","381","1989",5,"04","long_lake","adult","5","0.257638889","0.249305556","-0.008333333","2","no","no","no"
"Y","yellow",NA,"G381","green","381","1989",5,"07","long_lake","adult","0","0.265277778","0.247222222","-0.018055556","3","no","no","no"
"Y","yellow",NA,"O59","orange","59","1989",3,"28","sybille_springs","adult","32","0.2375","0.247222222","0.009722222","1","no","no","NA"
"Y","yellow",NA,"O59","orange","59","1989",4,"01","sybille_springs","adult","34","0.322222222","0.245138889","-0.077083333","2","no","no","NA"
"Y","yellow",NA,"O77","orange","77","1989",3,"24","north","adult","16","0.275694444","0.25","-0.025694444","0","no","no","NA"
"Y","yellow",NA,"O77","orange","77","1989",4,"08","north","adult","37","0.272916667","0.277777778","0.004861111","1","no","no","NA"
"Y","yellow",NA,"P534",NA,"534","1989",4,"01","sybille_springs","adult","37","0.238888889","0.245138889","0.00625","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"13","sybille_springs","adult","33","0.266666667","0.275","0.008333333","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"15","sybille_springs","adult","32","0.2875","0.274305556","-0.013194444","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"16","sybille_springs","adult","30","0.251388889","0.272222222","0.020833333","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"18","sybille_springs","adult","29","0.254861111","0.269444444","0.014583333","2","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"22","sybille_springs","adult","25","0.272916667","0.263888889","-0.009027778","3","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"20","sybille_springs","adult","32","0.255555556","0.268055556","0.0125","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"15","sybille_springs","adult","30","0.265972222","0.274305556","0.008333333","1","no","no","NA"
"Y","yellow",NA,"R129","red","129","1989",4,"16","sybille_springs","adult","33","0.295138889","0.272222222","-0.022916667","1","no","no","NA"
"Y1112","yellow","1112","W1450","white","1450","1989",4,"30","mud_springs","adult","3","0.267361111","0.252777778","-0.014583333","3","no","no","no"
"Y1112","yellow","1112","W1450","white","1450","1989",5,"05","mud_springs","adult","3","0.280555556","0.248611111","-0.031944444","3","no","no","no"
"Y1112","yellow","1112","W1450","white","1450","1989",5,"09","mud_springs","adult","1","0.268055556","0.246527778","-0.021527778","3","no","no","no"
"Y1115","yellow","1115","R879","red","879","1989",5,"07","north","adult","10","0.279166667","0.247222222","-0.031944444","0","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",4,"06","north","adult","21","0.279861111","0.278472222","-0.001388889","1","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",4,"08","north","adult","35","0.26875","0.277777778","0.009027778","1","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",4,"06","north","adult","16","0.272222222","0.278472222","0.00625","3","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",5,"02","north","adult","44","0.295833333","0.25","-0.045833333","1","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",5,"02","north","adult","36","0.259027778","0.25","-0.009027778","1","yes","no","no"
"Y1115","yellow","1115","R879","red","879","1989",5,"04","north","adult","31","0.243055556","0.249305556","0.00625","1","yes","no","no"
"Y1116","yellow","1116","Y1118","yellow","1118","1989",5,"08","long_lake","adult","30","0.243055556","0.246527778","0.003472222","3","no","no","no"
"Y1116","yellow","1116","Y1118","yellow","1118","1989",5,"03","long_lake","adult","32","0.25","0.249305556","-0.000694444","1","no","no","no"
"Y1116","yellow","1116","Y1118","yellow","1118","1989",4,"27","long_lake","adult","0","0.259027778","0.256944444","-0.002083333","3","no","no","no"
"Y1116","yellow","1116","Y1118","yellow","1118","1989",5,"02","long_lake","adult","0","0.246527778","0.25","0.003472222","3","no","no","no"
"Y1116","yellow","1116","Y1118","yellow","1118","1989",4,"03","long_lake","adult","17","0.288194444","0.279861111","-0.008333333","1","no","no","no"
"Y1155","yellow","1155","B963","blue","963","1989",3,"23","mud_springs","adult","6","0.291666667","0.253472222","-0.038194444","0","no","no","NA"
"Y1155","yellow","1155","B963","blue","963","1989",4,"05","mud_springs","adult","23","0.317361111","0.279166667","-0.038194444","1","no","no","NA"
"Y1155","yellow","1155","B963","blue","963","1989",3,"21","mud_springs","adult","15","0.288194444","0.257638889","-0.030555556","0","no","no","NA"
"Y1167","yellow","1167","G1031","green","1031","1989",4,"08","mud_springs","adult","29","0.288194444","0.277777778","-0.010416667","1","yes","NA","no"
"Y1167","yellow","1167","G1031","green","1031","1989",4,"08","mud_springs","adult","29","0.26875","0.277777778","0.009027778","1","yes","NA","no"
"Y1167","yellow","1167","G1031","green","1031","1989",4,"09","mud_springs","adult","6","0.290972222","0.277777778","-0.013194444","2","yes","NA","no"
"Y1167","yellow","1167","G1031","green","1031","1989",4,"08","mud_springs","adult","30","0.278472222","0.277777778","-0.000694444","1","yes","NA","no"
"Y1167","yellow","1167","G1031","green","1031","1989",4,"08","mud_springs","adult","37","0.274305556","0.277777778","0.003472222","1","yes","NA","no"
"Y1170","yellow","1170","B960","blue","960","1989",3,"24","north","adult","10","0.256944444","0.25","-0.006944444","0","no","no",NA
"Y1174","yellow","1174","O750","orange","750","1989",3,"29","mud_springs","adult","5","0.263888889","0.247222222","-0.016666667","3","no","no","NA"
"Y1174","yellow","1174","O750","orange","750","1989",3,"29","mud_springs","adult","12","0.284722222","0.247222222","-0.0375","3","no","no","NA"
"Y1174","yellow","1174","O750","orange","750","1989",3,"29","mud_springs","adult","9","0.276388889","0.247222222","-0.029166667","3","no","no","NA"
"Y1174","yellow","1174","O750","orange","750","1989",4,"08","mud_springs","adult","24","0.288194444","0.277777778","-0.010416667","2","no","no","NA"
"Y1241","yellow","1241","Y1242","yellow","1242","1989",4,"10","viewpoint","adult","0","0.288194444","0.277083333","-0.011111111","2","no","no","no"
"Y1241","yellow","1241","Y1242","yellow","1242","1989",4,"30","viewpoint","adult","6","0.238194444","0.252777778","0.014583333","0","no","no","no"
"Y1241","yellow","1241","Y1242","yellow","1242","1989",4,"30","viewpoint","adult","4","0.254861111","0.252777778","-0.002083333","0","no","no","no"
"Y1241","yellow","1241","Y1242","yellow","1242","1989",4,"30","viewpoint","adult","3","0.261805556","0.252777778","-0.009027778","0","no","no","no"
"Y1241","yellow","1241","Y1242","yellow","1242","1989",4,"05","viewpoint","adult","3","0.272222222","0.279166667","0.006944444","2","no","no","no"
"Y163","yellow","163","R865","red","865","1989",4,"17","long_lake","adult","3","0.26875","0.270833333","0.002083333","3","no","no","no"
"Y163","yellow","163","R865","red","865","1989",5,"04","long_lake","adult","19","0.261805556","0.249305556","-0.0125","3","no","no","no"
"b",NA,NA,"p",NA,NA,"1988",4,"11","cordingly",NA,"29","0.273611111","0.275","0.001388889","2","no",NA,NA
"B209","blue","209","W410","white","410","1988",3,"27","north","adult","14","0.263194444","0.248611111","-0.014583333","0","no","NA","NA"
"B209","blue","209","W410","white","410","1988",4,"16","north","adult","34","0.29375","0.270833333","-0.022916667","3","no","NA","NA"
"B228","blue","228","B227","blue","227","1988",4,"15","mule_creek","adult","22","0.259722222","0.272222222","0.0125","1","no","yes","no"
"B228","blue","228","B227","blue","227","1988",4,"15","mule_creek","adult","28","0.272916667","0.272222222","-0.000694444","2","no","yes","no"
"B228","blue","228","B227","blue","227","1988",4,"14","mule_creek","adult","33","0.258333333","0.272916667","0.014583333","1","no","yes","no"
"B265","blue","265","B264","blue","264","1988",4,"29","cordingly","adult","0","0.25","0.254861111","0.004861111","0","no","yes","yes"
"B265","blue","265","B264","blue","264","1988",4,"16","cordingly","adult","30","0.265972222","0.270833333","0.004861111","3","no","yes","yes"
"B265","blue","265","B264","blue","264","1988",4,"16","cordingly","adult","22","0.303472222","0.270833333","-0.032638889","2","no","yes","yes"
"B265","blue","265","B264","blue","264","1988",4,"15","cordingly","adult","39","0.268055556","0.272222222","0.004166667","1","no","yes","yes"
"B285","blue","285","B279","blue","279","1988",4,"16","north","adult","0","0.300694444","0.270833333","-0.029861111","3","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"13","north","adult","1","0.295833333","0.274305556","-0.021527778","2","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"19","north","adult","3","0.30625","0.268055556","-0.038194444","3","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"10","north","adult","25","0.275694444","0.275","-0.000694444","1","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"05","north","adult","0","0.286805556","0.281944444","-0.004861111","0","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"17","north","adult","2","0.294444444","0.269444444","-0.025","0","no","no","no"
"B285","blue","285","B279","blue","279","1988",4,"07","north","adult","27","0.275694444","0.280555556","0.004861111","1","no","no","no"
"B908","blue","908","Y1139","yellow","1139","1988",4,"25","mule_creek","juv","0","0.285416667","0.258333333","-0.027083333","3","no",NA,NA
"B955","blue","955","W640","white","640","1988",5,"13","mud_springs","adult","0","0.272916667","0.245833333","-0.027083333","0","no","no","no"
"B955","blue","955","W640","white","640","1988",4,"18","mud_springs","adult","32","0.295138889","0.26875","-0.026388889","1","no","no","no"
"B955","blue","955","W640","white","640","1988",4,"19","mud_springs","adult","23","0.283333333","0.268055556","-0.015277778","0","no","no","no"
"B955","blue","955","W640","white","640","1988",4,"18","mud_springs","adult","28","0.300694444","0.26875","-0.031944444","1","no","no","no"
"B955","blue","955","W640","white","640","1988",4,"19","mud_springs","adult","33","0.284722222","0.268055556","-0.016666667","1","no","no","no"
"B955","blue","955","W640","white","640","1988",4,"28","mud_springs","adult","31","0.246527778","0.255555556","0.009027778","1","no","no","no"
"B987","blue","987","B981","blue","981","1988",5,"12","mud_springs","adult","0","0.286111111","0.245833333","-0.040277778","0","no",NA,NA
"B996","blue","996","G1051","green","1051","1988",4,"26","long_lake","juv","15","0.280555556","0.256944444","-0.023611111","3","no",NA,NA
"G1029","green","1029","G1032","green","1032","1988",4,"20","red_post","adult","38","0.252777778","0.266666667","0.013888889","1","no","no","no"
"G1039","green","1039","B968","blue","968","1988",4,"25","red_post","adult","35","0.239583333","0.258333333","0.01875","1","no","no","no"
"G1063","green","1063","O721","orange","721","1988",4,"28","mud_springs","adult","26","0.261111111","0.255555556","-0.005555556","2","no","yes","no"
"G1064","green","1064","B984","blue","984","1988",5,"13","mud_springs","adult","0","0.238888889","0.245833333","0.006944444","0","no",NA,NA
"G1076","green","1076","R892","red","892","1988",5,"13","mud_springs","adult","1","0.272916667","0.245833333","-0.027083333","0","no","yes","no"
"G1076","green","1076","R892","red","892","1988",5,"05","mud_springs","adult","0","0.243055556","0.25","0.006944444","0","no","yes","no"
"G1076","green","1076","R892","red","892","1988",4,"30","mud_springs","adult","21","0.253472222","0.254861111","0.001388889","1","no","yes","no"
"G301","green","301","G302","green","302","1988",3,"23","north","adult","8","0.28125","0.252777778","-0.028472222","0","no",NA,NA
"G301","green","301","G302","green","302","1988",4,"05","north","adult","3","0.286805556","0.281944444","-0.004861111","0","no",NA,NA
"G301","green","301","G302","green","302","1988",3,"25","north","adult","0","0.261805556","0.251388889","-0.010416667","0","no",NA,NA
"G301","green","301","G302","green","302","1988",3,"29","north","adult","5","0.279166667","0.246527778","-0.032638889","0","no",NA,NA
"G301","green","301","G302","green","302","1988",4,"01","north","adult","27","0.281944444","0.245833333","-0.036111111","0","no",NA,NA
"G301","green","301","G302","green","302","1988",3,"27","north","adult","24","0.254861111","0.248611111","-0.00625","0","no",NA,NA
"G301","green","301","G302","green","302","1988",3,"29","north","adult","18","0.261805556","0.246527778","-0.015277778","0","no",NA,NA
