"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"6:30",NA,NA,NA,"7:16","7:21","10","2",NA,"Hens passing by",NA,"no","yes","no","Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:30",NA,NA,NA,"7:16","7:21","23","2",NA,"Hens passing by",NA,"no","no","yes","Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","white","1476","W1476","orange","1380","O1380","juv",NA,"6:30",NA,NA,NA,"7:22","7:27","32","2",NA,"Chasing hen @ ",NA,"no",NA,NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:30",NA,NA,NA,"7:25","7:30","29","2",NA,NA,NA,"no","yes","no","Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:30",NA,NA,NA,"7:28","7:33","13","3",NA,NA,NA,"no",NA,NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","green","1593","G1593","red","1710","R1710","adult",NA,"6:30",NA,NA,NA,"7:30","7:35","0","3",NA,NA,NA,"no","yes","no","Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder, floppy","69","1990","4","12","6:55",NA,"north","None","Calm","70","no","sprinkle on and off","~ 30","Rain overnight","Clear","Prairie falcon","7:25 - no one flew","strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:30",NA,NA,NA,"7:34","7:39","0","3, 0",NA,NA,NA,"no","yes",NA,"Birds all oin SW side of road. By 7:30 no hens left. Left 7:40. Sunrise 6:30, trapping Sybille "
"binder","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:09",NA,"28","113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder, floppy","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:27",NA,NA,NA,"6:15","6:20","0","3",NA,NA,NA,"no","no","yes","Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"copulation",NA,NA,NA,"unmarked",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:45",NA,"31(29+2)","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder, floppy","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:27",NA,NA,NA,"6:18","6:23","32","1",NA,NA,NA,"yes","yes",NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"copulation","green",NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder, floppy","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:27",NA,NA,NA,"6:23","6:28","20, 30","1",NA,NA,NA,"no",NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"strut","white red",NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,"6:24","6:29","2","2",NA,NA,NA,NA,NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder, floppy","70","1990","4","14",NA,"White/Colin/Koeppen","north","Spotlight","0 to 5 , gusty","70","no","no","~ 30",NA,"Clear",NA,NA,"strut","white","1476","W1476","red, orange","1380","O1380","juv",NA,"6:27",NA,NA,NA,"6:40","6:45","12","3",NA,"Chased off by male",NA,"no",NA,NA,"Only ~ 5 hens left at 7:00. GB -> UM male. 7:38 all female gone, rest 2 males gone - rest very dispersed"
"binder","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:11",NA,"16","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All hens gone 7:30, left at 8:00"
"binder","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:24",NA,"23","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:25",NA,NA,NA,"6:21","6:26","22","3",NA,"Hen  flew off",NA,"no","yes","no","All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:25",NA,NA,NA,"6:37","6:42","31","1",NA,NA,NA,"no",NA,NA,"All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","white","1476","W1476","orange","1380","O1380","juv",NA,"6:25",NA,NA,NA,"6:30","6:35","34","3",NA,"Chased off UM male",NA,"no",NA,NA,"All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"6:25",NA,NA,NA,"6:38","6:43","47","1",NA,NA,NA,"no","yes","no","All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","white orange","1372","WO1372","orange","1373","O1373","adult",NA,"6:25",NA,NA,NA,"6:49","6:54","20","1",NA,NA,NA,"no","yes","no","All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:25",NA,NA,NA,"6:51","6:56","37","1",NA,NA,NA,"no","yes",NA,"All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","yellow","1272","Y1272","white","1413","W1413","adult",NA,"6:25",NA,NA,NA,"7:02","7:07","23","3",NA,NA,NA,"no","no","no","All hens gone 7:30, left at 8:00"
"binder, floppy","71","1990","4","15","6:10","White/Hutchinson","north","Spotlight","Calm","10","no","no","~ 30","Heavy fog","Clear",NA,NA,"strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:25",NA,NA,NA,"7:20","7:25","1","3",NA,NA,NA,"no","no","yes","All hens gone 7:30, left at 8:00"
"binder","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","observation",NA,NA,NA,NA,NA,NA,NA,"6:08","~ 6:30","20","2","Almost no activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","observation",NA,NA,NA,NA,NA,NA,NA,"6:30","~ 6:30","23","1","WY/-, WY/-. WRW, BO, GRL1730?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder, floppy","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"~ 6:30, 6:23",NA,NA,NA,"7:11","7:16","33","1",NA,NA,NA,"no",NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","observation",NA,NA,NA,NA,NA,NA,NA,"6:52","~ 6:30","23(22+1)","0","-10L-41R, G/B, -B cordingly - prob BB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","observation",NA,NA,NA,NA,NA,NA,NA,"7:21","~ 6:30","12","0","NO ACTIVITY!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder","72","1990","4","16","6:08","White","north","None","20 to 25","60","no","no","37","Thunderstorm moving in","Clear","?","7:12:00 AM; about half males left","observation",NA,NA,NA,NA,NA,NA,NA,"7:28","~ 6:30","4","0","? female W/? - and tags",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7:26 - 5 males flew off. Golden eagle  ~1/2 mile N of lek flew over ~6:10 - bird all ? . G/B + UM male chased female at on NE side of road. From 6:35 - 7:03: no strutting activity at all. From 7:03 - only 1 UM male strutting. Hawks diving at lek all morning. Hard for birds to strut with the wind. 7:13 - ? all lek. Left 7:30"
"binder","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:08","6:39","32 +1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","red","1752","R1752","blue","1624","B1624","adult",NA,"6:39, 6:22",NA,NA,NA,"6:34","6:39","22","3",NA,NA,NA,"no",NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:12","6:39","31+1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:39, 6:22",NA,NA,NA,"6:18","6:23","12","3",NA,NA,NA,"no","yes",NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:41","6:39","26","1","Hens on road 1/4 m N of lek and leaving",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white orange","1372","WO1372","orange","1373","O1373","adult",NA,"6:39, 6:22",NA,NA,NA,"6:21","6:26","0","3",NA,"(?)",NA,"no","yes","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"6:39, 6:22",NA,NA,NA,"6:24","6:29","12","3",NA,"Standoff UM",NA,"no","no","yes","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","blue","1666","B1666","yellow","1263, 1267","Y1263, Y1267","adult",NA,"6:39, 6:22",NA,NA,NA,"6:37","6:42","2","3",NA,"(?) gone , w/ RB - standoff ",NA,"no","no","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"6:39, 6:22",NA,NA,NA,"6:41","6:46","29","3",NA,NA,NA,"no","yes","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white","660","W660","yellow","1113","Y1113","adult",NA,"6:39, 6:22",NA,NA,NA,"6:48","6:53","25","2",NA,"Female passed by",NA,"no",NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white","1478, 1476","W1478, W1476","orange","1380","O1380","juv",NA,"6:39, 6:22",NA,NA,NA,"6:53","6:58","29","3",NA,NA,NA,"no",NA,NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"6:39, 6:22",NA,NA,NA,"6:58","7:03","21","3",NA,NA,NA,"no","yes","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","green","1560","G1560","blue","1620","B1620","adult",NA,"6:39, 6:22",NA,NA,NA,"7:03","7:08","2","3",NA,"Chased off by G/B, when (?) walking away from  east of lek",NA,"no","yes",NA,"BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","green","1593","G1593","red","1710","R1710","adult",NA,"6:39, 6:22",NA,NA,NA,"7:14","7:19","8","3",NA,"- fiesty",NA,"no","yes","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white orange","1372, 1389","WO1372, WO1389","white","1444","W1444","adult",NA,"6:39, 6:22",NA,NA,NA,"7:16","7:21","0","3",NA,"- fiesty",NA,"no","yes","no","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder, floppy","73","1990","4","18","6:05","White","north","None","Calm","60","no","no","30",NA,"Clear",NA,NA,"strut","white blue","1630","WB1630","white","1418","W1418","adult",NA,"6:39, 6:22",NA,NA,NA,"7:29","7:34","10","3",NA,"Won fight w/UM male",NA,"no","no","yes","BB -> juven. By 7:05 most strutting stopped - hen gone. 3/4 birds flew at 7:48. 7:48 - left"
"binder","74","1990","4","21","6:16","White/Haliar","north","None","Calm","10","no","no","30",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:16","~ 6:20","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not a bird in sight; saw a few on road near S Fetterman"
"binder","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","observation",NA,NA,NA,NA,NA,NA,NA,"5:51","~ 6:20","23 (22+1)","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","blue","1666","B1666","white, yellow","1267","Y1267","adult",NA,"~ 6:20, 6:20",NA,NA,NA,"6:03","6:08","16","1","Hen passed by",NA,NA,"no","no","no","No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","observation",NA,NA,NA,NA,NA,NA,NA,"7:07","~ 6:20","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","red","1752","R1752","blue","1624","B1624","adult",NA,"~ 6:20, 6:20",NA,NA,NA,"6:05","6:10","21","1","Hen passed by ","4 UM male - standoff",NA,"no",NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"~ 6:20, 6:20",NA,NA,NA,"7:03","7:08","1","3",NA,"Standoff with UM male",NA,"no","yes","no","No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","blue","285","B285","blue","279","B279","adult",NA,"~ 6:20, 6:20",NA,NA,NA,"7:13","7:18","21","3, 0",NA,"Chased off juven",NA,"no","yes",NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","white red","1757","WR1757","red","1760","R1760","adult",NA,"~ 6:20, 6:20",NA,NA,NA,"7:18","7:23","19","3, 0",NA,NA,NA,"no","yes","no","No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","white","1476","W1476","orange","1380","O1380","juv",NA,"~ 6:20, 6:20",NA,NA,NA,"7:21","7:26","26","3, 0",NA,NA,NA,"no",NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder, floppy","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","white","1476","W1476","orange","1380","O1380","juv",NA,"~ 6:20, 6:20",NA,NA,NA,"7:27","7:32","19","3, 0",NA,NA,NA,"no",NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder","75","1990","4","22","5:51","White","north","Spotlight","Calm","70","no","no","30",NA,"Clear","Golden Eagle","6:13","strut","yellow",NA,NA,"white",NA,NA,NA,NA,"~ 6:20",NA,NA,NA,"7:29","7:34","18","3",NA,"Chased off juven",NA,NA,NA,NA,"No strutting until 6:58 - eagle left. By 7:03 - 8 birds flew (?). Some birds flying off N - 7:40. Left at 7:40"
"binder","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","observation",NA,NA,NA,NA,NA,NA,NA,"5:45","~ 6:16","25","1","Too dark to see females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","blue","285","B285","blue","279","B279","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"5:58","6:03","10","1",NA,NA,NA,"no","yes",NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","observation",NA,NA,NA,NA,NA,NA,NA,"6:46","~ 6:16","28","1","At least 2 juveniles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","white yellow","1239","WY1239","yellow","1263","Y1263","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"5:58","6:03","0","3",NA,NA,NA,"no","no","yes","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","observation",NA,NA,NA,NA,NA,NA,NA,"7:00","~ 6:16","28","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","blue","1670","B1670","orange","1364","O1364","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:00","6:05","0","3","Fiesty",NA,NA,"no","yes","no","Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","observation",NA,NA,NA,NA,NA,NA,NA,"7:18","~ 6:16","26","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
"binder, floppy","76","1990","4","23","5:45","White","north","None","0 to 5","10","no","no","35",NA,"Clear","?","6:35","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"~ 6:16, 6:16",NA,NA,NA,"6:05","6:10","6","3",NA,NA,NA,"no",NA,NA,"Lek back up in 30 sec after predator, dead male found this AM on lek - prob. dead since 01 Apr 90. Female watched them ~ 6:20 and left at 8:00. (?) on lek 6:32"
